Usuario,Email,Genero,Edad,Ciudad,Estrato,Referencia_producto,Estado_civil,Acepta_envio_mail,Valor_Compra
11885,11885@hotmail.com,masculino,59,bogota,4,A,casado/a,SI,55368
11886,11886@hotmail.com,masculino,43,bogota,6,A,soltero/a,NO,89320
11887,11887@hotmail.com,femenino,53,bogota,5,D,soltero/a,SI,92561
11888,11888@hotmail.com,masculino,53,cali,5,C,soltero/a,SI,79307
11889,11889@hotmail.com,masculino,57,barranquilla,6,B,soltero/a,SI,74137
11890,11890@hotmail.com,femenino,41,bucaramanga,4,B,soltero/a,SI,70254
11891,11891@hotmail.com,masculino,53,medellin,4,B,casado/a,SI,85597
11892,11892@hotmail.com,masculino,29,medellin,5,C,divorciado/a,SI,62460
11893,11893@hotmail.com,femenino,41,bogota,5,A,soltero/a,SI,55859
11894,11894@hotmail.com,masculino,52,bogota,6,C,soltero/a,SI,62437
11895,11895@hotmail.com,femenino,51,cali,6,C,soltero/a,SI,78934
11896,11896@hotmail.com,masculino,29,cali,4,D,soltero/a,SI,92421
11897,11897@hotmail.com,masculino,57,bogota,4,C,casado/a,SI,55888
11898,11898@hotmail.com,femenino,21,bogota,6,A,soltero/a,SI,42673
11899,11899@hotmail.com,masculino,66,bogota,4,A,soltero/a,SI,34521
11900,11900@hotmail.com,masculino,21,bogota,5,D,soltero/a,SI,76296
11901,11901@hotmail.com,femenino,26,cali,4,C,soltero/a,SI,40777
11902,11902@hotmail.com,masculino,46,barranquilla,6,B,soltero/a,SI,33205
11903,11903@hotmail.com,masculino,39,bucaramanga,4,B,casado/a,SI,61956
11904,11904@hotmail.com,masculino,40,medellin,4,A,divorciado/a,SI,48807
11905,11905@hotmail.com,femenino,38,medellin,6,C,soltero/a,SI,89086
11906,11906@hotmail.com,femenino,40,bogota,5,C,soltero/a,SI,91249
11907,11907@hotmail.com,masculino,21,bogota,6,C,soltero/a,SI,32043
11908,11908@hotmail.com,masculino,45,cali,5,C,soltero/a,SI,60256
11909,11909@hotmail.com,femenino,45,cali,6,D,casado/a,SI,59551
11910,11910@hotmail.com,masculino,39,bogota,6,C,soltero/a,SI,83736
11911,11911@hotmail.com,masculino,60,bogota,4,A,soltero/a,SI,61848
11912,11912@hotmail.com,masculino,36,bogota,4,A,soltero/a,SI,54104
11913,11913@hotmail.com,femenino,25,bogota,6,D,soltero/a,SI,39953
11914,11914@hotmail.com,femenino,43,cali,5,C,soltero/a,NO,76358
11915,11915@hotmail.com,masculino,34,barranquilla,6,B,casado/a,SI,92524
11916,11916@hotmail.com,masculino,24,bucaramanga,5,B,divorciado/a,SI,95873
11917,11917@hotmail.com,femenino,64,medellin,6,B,soltero/a,SI,98809
11918,11918@hotmail.com,masculino,24,medellin,5,C,soltero/a,SI,26295
11919,11919@hotmail.com,masculino,56,bogota,4,C,soltero/a,SI,40876
11920,11920@hotmail.com,masculino,45,bogota,4,C,soltero/a,SI,96244
11921,11921@hotmail.com,femenino,21,cali,4,C,casado/a,SI,80290
11922,11922@hotmail.com,femenino,57,cali,5,D,soltero/a,SI,99755
11923,11923@hotmail.com,masculino,23,bucaramanga,4,C,soltero/a,SI,66099
11924,11924@hotmail.com,masculino,42,cali,6,A,soltero/a,SI,30956
11925,11925@hotmail.com,femenino,38,medellin,5,A,soltero/a,SI,75960
11926,11926@hotmail.com,masculino,34,bucaramanga,4,D,soltero/a,SI,68144
11927,11927@hotmail.com,masculino,44,cali,4,C,casado/a,SI,56745
11928,11928@hotmail.com,masculino,22,medellin,4,B,divorciado/a,SI,70466
11929,11929@hotmail.com,femenino,56,bucaramanga,4,B,soltero/a,SI,60540
11930,11930@hotmail.com,femenino,38,cali,6,B,soltero/a,SI,54467
11931,11931@hotmail.com,masculino,32,medellin,5,C,soltero/a,SI,70643
11932,11932@hotmail.com,masculino,42,bucaramanga,5,C,soltero/a,SI,68920
11933,11933@hotmail.com,femenino,52,cali,5,C,casado/a,SI,58050
11934,11934@hotmail.com,masculino,33,medellin,6,A,soltero/a,SI,48052
11935,11935@hotmail.com,femenino,47,cali,6,D,soltero/a,SI,28340
11936,11936@hotmail.com,masculino,23,bogota,5,C,soltero/a,SI,37828
11937,11937@hotmail.com,masculino,49,bogota,6,B,soltero/a,SI,77903
11938,11938@hotmail.com,femenino,29,bogota,5,B,soltero/a,SI,83352
11939,11939@hotmail.com,masculino,40,bogota,6,B,casado/a,SI,33000
11940,11940@hotmail.com,masculino,65,cali,5,C,divorciado/a,SI,29809
11941,11941@hotmail.com,femenino,67,cali,6,C,soltero/a,SI,34379
11942,11942@hotmail.com,masculino,40,medellin,5,C,soltero/a,SI,77621
11943,11943@hotmail.com,masculino,62,medellin,5,C,soltero/a,SI,33263
11944,11944@hotmail.com,femenino,24,medellin,5,D,soltero/a,SI,28271
11945,11945@hotmail.com,masculino,52,cali,5,C,casado/a,SI,61457
11946,11946@hotmail.com,masculino,58,bogota,5,D,soltero/a,SI,74770
11947,11947@hotmail.com,femenino,33,bogota,6,D,soltero/a,SI,78568
11948,11948@hotmail.com,masculino,44,bogota,5,D,soltero/a,SI,79857
11949,11949@hotmail.com,masculino,40,bogota,5,C,soltero/a,SI,98135
11950,11950@hotmail.com,femenino,29,cali,5,B,soltero/a,SI,88007
11951,11951@hotmail.com,masculino,55,cali,6,B,casado/a,SI,66702
11952,11952@hotmail.com,masculino,28,bogota,4,B,divorciado/a,SI,75949
11953,11953@hotmail.com,femenino,21,bogota,6,C,soltero/a,SI,58739
11954,11954@hotmail.com,masculino,41,bogota,6,C,soltero/a,SI,87430
11955,11955@hotmail.com,femenino,36,bogota,6,C,soltero/a,SI,38437
11956,11956@hotmail.com,masculino,43,cali,5,C,soltero/a,SI,92519
11957,11957@hotmail.com,masculino,33,cali,4,D,casado/a,SI,44068
11958,11958@hotmail.com,femenino,40,bogota,4,C,soltero/a,SI,75330
11959,11959@hotmail.com,masculino,30,bogota,4,A,soltero/a,SI,28033
11960,11960@hotmail.com,masculino,53,bogota,5,A,soltero/a,SI,70834
11961,11961@hotmail.com,femenino,35,bogota,6,D,soltero/a,SI,94316
11962,11962@hotmail.com,masculino,51,cali,5,C,soltero/a,SI,31776
11963,11963@hotmail.com,masculino,63,barranquilla,5,B,casado/a,SI,89834
11964,11964@hotmail.com,femenino,25,bucaramanga,4,B,divorciado/a,SI,37757
11965,11965@hotmail.com,masculino,64,medellin,6,B,soltero/a,SI,44393
11966,11966@hotmail.com,masculino,45,medellin,5,C,soltero/a,SI,64254
11967,11967@hotmail.com,femenino,30,bogota,6,C,soltero/a,SI,61912
11968,11968@hotmail.com,masculino,37,bogota,6,C,soltero/a,SI,80587
11969,11969@hotmail.com,masculino,57,cali,4,C,casado/a,SI,72750
11970,11970@hotmail.com,femenino,49,cali,5,D,soltero/a,SI,64594
11971,11971@hotmail.com,masculino,38,bogota,6,C,soltero/a,SI,33956
11972,11972@hotmail.com,masculino,43,bogota,6,A,soltero/a,SI,33291
11973,11973@hotmail.com,femenino,48,bogota,6,A,soltero/a,SI,44600
11974,11974@hotmail.com,masculino,44,bogota,5,D,soltero/a,SI,34840
11975,11975@hotmail.com,femenino,47,cali,6,C,casado/a,SI,84726
11976,11976@hotmail.com,masculino,68,barranquilla,4,B,divorciado/a,SI,92772
11977,11977@hotmail.com,masculino,36,bucaramanga,5,B,soltero/a,SI,49771
11978,11978@hotmail.com,femenino,68,medellin,6,B,soltero/a,SI,84628
11979,11979@hotmail.com,masculino,35,medellin,5,C,soltero/a,SI,84599
11980,11980@hotmail.com,masculino,63,bogota,5,C,soltero/a,SI,41342
11981,11981@hotmail.com,femenino,21,bogota,5,C,casado/a,SI,49633
11982,11982@hotmail.com,masculino,37,cali,4,C,soltero/a,SI,99075
11983,11983@hotmail.com,masculino,54,cali,6,D,soltero/a,SI,49117
11984,11984@hotmail.com,femenino,59,bogota,5,C,soltero/a,SI,22171
11985,11985@hotmail.com,masculino,24,bogota,5,A,soltero/a,NO,84391
11986,11986@hotmail.com,masculino,55,bogota,6,A,soltero/a,SI,30134
11987,11987@hotmail.com,femenino,69,bogota,6,D,casado/a,SI,73326
11988,11988@hotmail.com,masculino,52,cali,4,C,divorciado/a,SI,99011
11989,11989@hotmail.com,masculino,48,barranquilla,5,B,soltero/a,SI,92465
11990,11990@hotmail.com,femenino,50,bucaramanga,6,B,soltero/a,SI,47962
11991,11991@hotmail.com,masculino,26,medellin,4,B,soltero/a,SI,98023
11992,11992@hotmail.com,masculino,57,medellin,6,C,soltero/a,SI,53126
11993,11993@hotmail.com,femenino,40,bogota,6,A,casado/a,SI,58670
11994,11994@hotmail.com,masculino,37,bogota,6,C,soltero/a,SI,80270
11995,11995@hotmail.com,femenino,70,cali,5,C,soltero/a,SI,98065
11996,11996@hotmail.com,masculino,25,cali,5,D,soltero/a,SI,22058
11997,11997@hotmail.com,masculino,34,bogota,6,C,soltero/a,SI,43586
11998,11998@hotmail.com,femenino,52,bogota,5,A,soltero/a,SI,41661
11999,11999@hotmail.com,masculino,55,bogota,4,A,casado/a,SI,85100
12000,12000@hotmail.com,masculino,66,bogota,4,D,divorciado/a,SI,26834
12001,12001@hotmail.com,femenino,39,cali,6,C,soltero/a,SI,74131
12002,12002@hotmail.com,masculino,25,barranquilla,5,B,soltero/a,SI,68824
12003,12003@hotmail.com,masculino,58,bucaramanga,5,B,soltero/a,SI,86545
12004,12004@hotmail.com,masculino,36,medellin,4,A,soltero/a,SI,59666
12005,12005@hotmail.com,femenino,34,medellin,4,C,casado/a,SI,72728
12006,12006@hotmail.com,femenino,35,bogota,6,C,soltero/a,SI,76346
12007,12007@hotmail.com,masculino,45,bogota,5,C,soltero/a,SI,47684
12008,12008@hotmail.com,masculino,23,cali,4,C,soltero/a,SI,98619
12009,12009@hotmail.com,femenino,52,cali,5,D,soltero/a,SI,71728
12010,12010@hotmail.com,masculino,21,bogota,4,C,soltero/a,SI,50338
12011,12011@hotmail.com,masculino,61,bogota,6,A,casado/a,SI,95560
12012,12012@hotmail.com,masculino,36,bogota,4,A,divorciado/a,SI,68329
12013,12013@hotmail.com,femenino,45,bogota,6,D,soltero/a,NO,58867
12014,12014@hotmail.com,femenino,35,cali,5,C,soltero/a,SI,24690
12015,12015@hotmail.com,masculino,28,barranquilla,5,B,soltero/a,SI,68094
12016,12016@hotmail.com,masculino,24,bucaramanga,5,B,soltero/a,SI,55453
12017,12017@hotmail.com,femenino,27,medellin,4,B,casado/a,SI,55230
12018,12018@hotmail.com,masculino,27,medellin,4,C,soltero/a,SI,37468
12019,12019@hotmail.com,masculino,70,bogota,6,C,soltero/a,SI,72765
12020,12020@hotmail.com,masculino,66,bogota,4,C,soltero/a,SI,74207
12021,12021@hotmail.com,femenino,52,cali,4,C,soltero/a,SI,47348
12022,12022@hotmail.com,femenino,70,cali,6,D,soltero/a,SI,33344
12023,12023@hotmail.com,masculino,68,bucaramanga,4,C,casado/a,SI,92061
12024,12024@hotmail.com,masculino,31,cali,4,A,divorciado/a,SI,44207
12025,12025@hotmail.com,femenino,51,medellin,4,A,soltero/a,SI,28273
12026,12026@hotmail.com,masculino,50,bucaramanga,5,D,soltero/a,SI,94230
12027,12027@hotmail.com,masculino,40,cali,6,C,soltero/a,SI,32392
12028,12028@hotmail.com,masculino,31,medellin,4,B,soltero/a,SI,82362
12029,12029@hotmail.com,femenino,44,bucaramanga,4,B,casado/a,SI,98545
12030,12030@hotmail.com,femenino,39,cali,4,B,soltero/a,SI,44695
12031,12031@hotmail.com,masculino,37,medellin,4,C,soltero/a,SI,35594
12032,12032@hotmail.com,masculino,54,bucaramanga,5,C,soltero/a,SI,58313
12033,12033@hotmail.com,femenino,58,cali,5,C,soltero/a,SI,66647
12034,12034@hotmail.com,masculino,56,medellin,6,A,soltero/a,SI,67073
12035,12035@hotmail.com,femenino,62,cali,6,D,casado/a,SI,21701
12036,12036@hotmail.com,masculino,65,bogota,5,C,divorciado/a,SI,75952
12037,12037@hotmail.com,masculino,47,bogota,6,B,soltero/a,SI,31634
12038,12038@hotmail.com,femenino,51,bogota,5,B,soltero/a,SI,45655
12039,12039@hotmail.com,masculino,27,bogota,6,B,soltero/a,SI,45999
12040,12040@hotmail.com,masculino,26,cali,4,C,soltero/a,SI,57630
12041,12041@hotmail.com,femenino,66,cali,5,C,casado/a,SI,39916
12042,12042@hotmail.com,masculino,66,medellin,5,C,soltero/a,SI,77997
12043,12043@hotmail.com,masculino,23,medellin,4,C,soltero/a,SI,84526
12044,12044@hotmail.com,femenino,52,medellin,6,D,soltero/a,SI,30298
12045,12045@hotmail.com,masculino,46,cali,4,C,soltero/a,SI,99720
12046,12046@hotmail.com,masculino,67,bogota,4,D,soltero/a,SI,76814
12047,12047@hotmail.com,femenino,65,bogota,5,D,casado/a,SI,58644
12048,12048@hotmail.com,masculino,40,bogota,4,D,divorciado/a,SI,52877
12049,12049@hotmail.com,masculino,46,bogota,6,C,soltero/a,SI,39650
12050,12050@hotmail.com,femenino,64,cali,4,B,soltero/a,SI,47166
12051,12051@hotmail.com,masculino,37,cali,5,B,soltero/a,SI,43582
12052,12052@hotmail.com,masculino,57,bogota,4,B,soltero/a,SI,55972
12053,12053@hotmail.com,femenino,28,bogota,5,C,casado/a,SI,68116
12054,12054@hotmail.com,masculino,55,bogota,4,C,soltero/a,SI,62507
12055,12055@hotmail.com,femenino,59,bogota,6,C,soltero/a,SI,63138
12056,12056@hotmail.com,masculino,37,cali,6,C,soltero/a,SI,25653
12057,12057@hotmail.com,masculino,36,cali,5,D,soltero/a,SI,97394
12058,12058@hotmail.com,femenino,61,bogota,6,C,soltero/a,SI,51786
12059,12059@hotmail.com,masculino,33,bogota,6,A,casado/a,SI,99189
12060,12060@hotmail.com,masculino,32,bogota,4,A,divorciado/a,SI,74227
12061,12061@hotmail.com,femenino,32,bogota,4,D,soltero/a,SI,22737
12062,12062@hotmail.com,masculino,68,cali,5,C,soltero/a,SI,33333
12063,12063@hotmail.com,masculino,60,barranquilla,6,B,soltero/a,SI,98508
12064,12064@hotmail.com,femenino,47,bucaramanga,5,B,soltero/a,SI,67976
12065,12065@hotmail.com,masculino,28,medellin,6,B,casado/a,SI,99469
12066,12066@hotmail.com,masculino,62,medellin,4,C,soltero/a,SI,71624
12067,12067@hotmail.com,femenino,20,bogota,5,C,soltero/a,SI,72204
12068,12068@hotmail.com,masculino,68,bogota,5,C,soltero/a,SI,91286
12069,12069@hotmail.com,masculino,65,cali,4,C,soltero/a,SI,23655
12070,12070@hotmail.com,femenino,42,cali,5,D,soltero/a,SI,76436
12071,12071@hotmail.com,masculino,50,bogota,4,C,casado/a,SI,39260
12072,12072@hotmail.com,masculino,37,bogota,6,A,divorciado/a,SI,29449
12073,12073@hotmail.com,femenino,25,bogota,4,A,soltero/a,SI,70122
12074,12074@hotmail.com,masculino,34,bogota,4,D,soltero/a,SI,73544
12075,12075@hotmail.com,femenino,42,cali,6,C,soltero/a,SI,94580
12076,12076@hotmail.com,masculino,27,barranquilla,6,B,soltero/a,SI,72640
12077,12077@hotmail.com,masculino,25,bucaramanga,6,B,casado/a,SI,54405
12078,12078@hotmail.com,femenino,29,medellin,5,B,soltero/a,SI,88727
12079,12079@hotmail.com,masculino,40,medellin,6,C,soltero/a,SI,77157
12080,12080@hotmail.com,masculino,50,bogota,5,C,soltero/a,SI,20973
12081,12081@hotmail.com,femenino,54,bogota,6,C,soltero/a,SI,85897
12082,12082@hotmail.com,masculino,53,cali,5,C,soltero/a,SI,43276
12083,12083@hotmail.com,masculino,47,cali,5,D,casado/a,SI,29847
12084,12084@hotmail.com,femenino,23,bogota,4,C,divorciado/a,NO,90224
12085,12085@hotmail.com,masculino,50,bogota,5,A,soltero/a,SI,83245
12086,12086@hotmail.com,masculino,46,bogota,4,A,soltero/a,SI,31492
12087,12087@hotmail.com,femenino,41,bogota,4,D,soltero/a,SI,40675
12088,12088@hotmail.com,masculino,46,cali,4,C,soltero/a,SI,96478
12089,12089@hotmail.com,masculino,33,barranquilla,6,B,casado/a,SI,87186
12090,12090@hotmail.com,femenino,62,bucaramanga,5,B,soltero/a,SI,55827
12091,12091@hotmail.com,masculino,56,medellin,6,B,soltero/a,SI,55596
12092,12092@hotmail.com,masculino,42,medellin,6,C,soltero/a,SI,43034
12093,12093@hotmail.com,femenino,58,bogota,6,A,soltero/a,SI,46807
12094,12094@hotmail.com,masculino,56,bogota,5,C,soltero/a,SI,26616
12095,12095@hotmail.com,femenino,37,cali,6,C,casado/a,SI,48179
12096,12096@hotmail.com,masculino,42,cali,6,D,divorciado/a,SI,67114
12097,12097@hotmail.com,masculino,20,bogota,4,C,soltero/a,SI,90308
12098,12098@hotmail.com,femenino,54,bogota,4,A,soltero/a,SI,96224
12099,12099@hotmail.com,masculino,64,bogota,6,A,soltero/a,SI,22754
12100,12100@hotmail.com,masculino,23,bogota,4,D,soltero/a,SI,60900
12101,12101@hotmail.com,femenino,26,cali,6,C,casado/a,SI,86426
12102,12102@hotmail.com,masculino,63,barranquilla,4,B,soltero/a,SI,99757
12103,12103@hotmail.com,masculino,21,bucaramanga,6,B,soltero/a,SI,93172
12104,12104@hotmail.com,masculino,25,medellin,5,A,soltero/a,SI,47961
12105,12105@hotmail.com,femenino,66,medellin,5,C,soltero/a,SI,58897
12106,12106@hotmail.com,femenino,61,bogota,4,C,soltero/a,SI,51480
12107,12107@hotmail.com,masculino,43,bogota,5,C,casado/a,SI,87951
12108,12108@hotmail.com,masculino,24,cali,5,C,divorciado/a,SI,85750
12109,12109@hotmail.com,femenino,24,cali,6,D,soltero/a,SI,34873
12110,12110@hotmail.com,masculino,45,bogota,5,C,soltero/a,SI,49697
12111,12111@hotmail.com,masculino,34,bogota,6,A,soltero/a,SI,29603
12112,12112@hotmail.com,masculino,22,bogota,6,A,soltero/a,NO,73468
12113,12113@hotmail.com,femenino,29,bogota,5,D,casado/a,SI,22696
12114,12114@hotmail.com,femenino,43,cali,4,C,soltero/a,SI,90298
12115,12115@hotmail.com,masculino,47,barranquilla,4,B,soltero/a,SI,97205
12116,12116@hotmail.com,masculino,54,bucaramanga,5,B,soltero/a,SI,63986
12117,12117@hotmail.com,femenino,47,medellin,4,B,soltero/a,SI,96993
12118,12118@hotmail.com,masculino,59,medellin,6,C,soltero/a,SI,84317
12119,12119@hotmail.com,masculino,54,bogota,6,C,casado/a,SI,50472
12120,12120@hotmail.com,masculino,38,bogota,4,C,divorciado/a,SI,48458
12121,12121@hotmail.com,femenino,20,cali,4,C,soltero/a,SI,34727
12122,12122@hotmail.com,femenino,25,cali,5,D,soltero/a,SI,99117
12123,12123@hotmail.com,masculino,50,bucaramanga,5,C,soltero/a,SI,67242
12124,12124@hotmail.com,masculino,34,cali,6,A,soltero/a,SI,78133
12125,12125@hotmail.com,femenino,59,medellin,5,A,casado/a,SI,79448
12126,12126@hotmail.com,masculino,26,bucaramanga,5,D,soltero/a,SI,41941
12127,12127@hotmail.com,masculino,29,cali,5,C,soltero/a,SI,32680
12128,12128@hotmail.com,masculino,22,medellin,5,B,soltero/a,SI,29317
12129,12129@hotmail.com,femenino,58,bucaramanga,5,B,soltero/a,SI,90746
12130,12130@hotmail.com,femenino,60,cali,5,B,soltero/a,SI,39720
12131,12131@hotmail.com,masculino,69,medellin,4,C,casado/a,SI,86288
12132,12132@hotmail.com,masculino,60,bucaramanga,5,C,divorciado/a,SI,32820
12133,12133@hotmail.com,femenino,68,cali,6,C,soltero/a,SI,81283
12134,12134@hotmail.com,masculino,39,medellin,5,A,soltero/a,SI,28201
12135,12135@hotmail.com,femenino,26,cali,5,D,soltero/a,SI,20909
12136,12136@hotmail.com,masculino,70,bogota,5,C,soltero/a,SI,74958
12137,12137@hotmail.com,masculino,29,bogota,4,B,casado/a,SI,26402
12138,12138@hotmail.com,femenino,27,bogota,5,B,soltero/a,SI,40663
12139,12139@hotmail.com,masculino,43,bogota,5,B,soltero/a,SI,31014
12140,12140@hotmail.com,masculino,32,cali,4,C,soltero/a,SI,53343
12141,12141@hotmail.com,femenino,41,cali,4,C,soltero/a,SI,79759
12142,12142@hotmail.com,masculino,40,medellin,6,C,soltero/a,SI,42405
12143,12143@hotmail.com,masculino,32,medellin,5,C,casado/a,SI,49036
12144,12144@hotmail.com,femenino,22,medellin,5,D,divorciado/a,SI,35620
12145,12145@hotmail.com,masculino,49,cali,6,C,soltero/a,SI,59191
12146,12146@hotmail.com,masculino,47,bogota,4,D,soltero/a,SI,48513
12147,12147@hotmail.com,femenino,37,bogota,5,D,soltero/a,SI,61366
12148,12148@hotmail.com,masculino,63,bogota,5,D,soltero/a,SI,46914
12149,12149@hotmail.com,masculino,23,bogota,4,C,casado/a,SI,80711
12150,12150@hotmail.com,femenino,21,cali,5,B,soltero/a,SI,70737
12151,12151@hotmail.com,masculino,59,cali,4,B,soltero/a,SI,94230
12152,12152@hotmail.com,masculino,39,bogota,4,B,soltero/a,SI,66799
12153,12153@hotmail.com,femenino,51,bogota,6,C,soltero/a,SI,77802
12154,12154@hotmail.com,masculino,42,bogota,5,C,soltero/a,SI,37941
12155,12155@hotmail.com,femenino,64,bogota,6,C,casado/a,SI,91358
12156,12156@hotmail.com,masculino,68,cali,5,C,divorciado/a,SI,24372
12157,12157@hotmail.com,masculino,52,cali,5,D,soltero/a,SI,84297
12158,12158@hotmail.com,femenino,28,bogota,5,C,soltero/a,SI,85091
12159,12159@hotmail.com,masculino,35,bogota,6,A,soltero/a,SI,52934
12160,12160@hotmail.com,masculino,21,bogota,6,A,soltero/a,SI,82378
12161,12161@hotmail.com,femenino,23,bogota,6,D,casado/a,SI,82407
12162,12162@hotmail.com,masculino,28,cali,4,C,soltero/a,SI,28977
12163,12163@hotmail.com,masculino,53,barranquilla,4,B,soltero/a,SI,22214
12164,12164@hotmail.com,femenino,59,bucaramanga,6,B,soltero/a,SI,57865
12165,12165@hotmail.com,masculino,33,medellin,4,B,soltero/a,SI,21146
12166,12166@hotmail.com,masculino,21,medellin,4,C,soltero/a,SI,86466
12167,12167@hotmail.com,femenino,65,bogota,5,C,casado/a,SI,60251
12168,12168@hotmail.com,masculino,70,bogota,5,C,divorciado/a,SI,79505
12169,12169@hotmail.com,masculino,50,cali,4,C,soltero/a,SI,34731
12170,12170@hotmail.com,femenino,69,cali,6,D,soltero/a,SI,79159
12171,12171@hotmail.com,masculino,53,bogota,5,C,soltero/a,SI,60304
12172,12172@hotmail.com,masculino,70,bogota,4,A,soltero/a,SI,28931
12173,12173@hotmail.com,femenino,47,bogota,6,A,casado/a,SI,38662
12174,12174@hotmail.com,masculino,47,bogota,6,D,soltero/a,SI,88547
12175,12175@hotmail.com,femenino,40,cali,6,C,soltero/a,SI,24499
12176,12176@hotmail.com,masculino,49,barranquilla,5,B,soltero/a,SI,62233
12177,12177@hotmail.com,masculino,38,bucaramanga,4,B,soltero/a,SI,86813
12178,12178@hotmail.com,femenino,67,medellin,5,B,soltero/a,SI,66329
12179,12179@hotmail.com,masculino,41,medellin,6,C,casado/a,SI,33035
12180,12180@hotmail.com,masculino,25,bogota,4,C,divorciado/a,SI,42073
12181,12181@hotmail.com,femenino,66,bogota,4,C,soltero/a,SI,72215
12182,12182@hotmail.com,masculino,49,cali,5,C,soltero/a,SI,86686
12183,12183@hotmail.com,masculino,70,cali,5,D,soltero/a,NO,28473
12184,12184@hotmail.com,femenino,20,bogota,5,C,soltero/a,SI,59258
12185,12185@hotmail.com,masculino,66,bogota,4,A,casado/a,SI,55166
12186,12186@hotmail.com,masculino,42,bogota,5,A,soltero/a,SI,31608
12187,12187@hotmail.com,femenino,48,bogota,4,D,soltero/a,SI,64848
